UserID,UserName,Artist,Album,Genre,SongTitle,ReviewText,Score,Rating,Sentiment
U2574,Quinn,Fleetwood Mac,Reputation,Rock,Heartbeat,Absolutely loved this track! It's been on repeat all day.,93,5,Positive
U2575,Jamie,Shakira,Random Access Memories,Jazz,Nightfall,Mediocre experience. Had potential but didn't quite deliver.,65,3,Neutral
U2576,Morgan,Arctic Monkeys,DAMN.,Classical,Fragments,A brilliant composition. The vocals and beats are top-notch.,65,3,Neutral
U2577,Morgan,Fleetwood Mac,Random Access Memories,Classical,Pulse,A moving piece of art. Full of emotion and depth.,55,2,Neutral
U2578,Quinn,Arctic Monkeys,Random Access Memories,Jazz,Heartbeat,Weak production and uninspired lyrics.,27,1,Negative
U2579,Riley,Shakira,Reflections,Jazz,Whispers,A brilliant composition. The vocals and beats are top-notch.,88,4,Positive
U2580,Taylor,Kendrick Lamar,Reflections,Electronic,Dreamscape,Mediocre experience. Had potential but didn't quite deliver.,61,3,Neutral
U2581,Quinn,Kendrick Lamar,Reflections,Reggaeton,Fragments,Mediocre experience. Had potential but didn't quite deliver.,47,2,Neutral
U2582,Riley,Bad Bunny,Dark Side of the Moon,K-Pop,Nightfall,Really disappointing. Expected much more.,27,1,Negative
U2583,Quinn,Adele,El Último Tour,Classical,Gravity,Absolutely loved this track! It's been on repeat all day.,83,4,Positive
U2584,Skyler,Fleetwood Mac,DAMN.,R&B,Whispers,Weak production and uninspired lyrics.,56,2,Neutral
U2585,Jamie,Shakira,Dark Side of the Moon,Indie,Heartbeat,Absolutely loved this track! It's been on repeat all day.,74,3,Positive
U2586,Jamie,Radiohead,El Último Tour,K-Pop,Firelight,A brilliant composition. The vocals and beats are top-notch.,71,3,Positive
U2587,Alex,Adele,AM,Indie,Shadows,Mediocre experience. Had potential but didn't quite deliver.,26,1,Negative
U2588,Morgan,Kendrick Lamar,Random Access Memories,Reggaeton,Firelight,Weak production and uninspired lyrics.,53,2,Neutral
U2589,Jamie,Shakira,Dark Side of the Moon,Electronic,Dreamscape,Really disappointing. Expected much more.,61,3,Neutral
U2590,Taylor,Drake,Reflections,K-Pop,Firelight,A brilliant composition. The vocals and beats are top-notch.,100,5,Positive
U2591,Jordan,Billie Eilish,Dark Side of the Moon,Electronic,Whispers,Absolutely loved this track! It's been on repeat all day.,99,5,Positive
U2592,Jordan,Shakira,Echoes,Rock,Euphoria,Really disappointing. Expected much more.,6,1,Negative
U2593,Casey,Drake,25,R&B,Whispers,A moving piece of art. Full of emotion and depth.,51,2,Neutral
U2594,Quinn,Billie Eilish,Reflections,K-Pop,Nightfall,"It's okay. Not my favorite, but not bad either.",7,1,Negative
U2595,Taylor,Fleetwood Mac,25,Jazz,Firelight,Not my taste at all. Felt repetitive and dull.,43,2,Neutral
U2596,Riley,Radiohead,DAMN.,K-Pop,Fragments,A brilliant composition. The vocals and beats are top-notch.,100,5,Positive
U2597,Morgan,Bad Bunny,Reflections,Jazz,Firelight,"It's okay. Not my favorite, but not bad either.",37,1,Negative
U2598,Quinn,Billie Eilish,Echoes,Jazz,Firelight,Weak production and uninspired lyrics.,33,1,Negative
U2599,Quinn,Shakira,Reflections,Electronic,Firelight,A brilliant composition. The vocals and beats are top-notch.,51,2,Neutral
U2600,Casey,BTS,No Tears Left,Electronic,Fragments,"Some interesting parts, but overall just average.",16,1,Negative
U2601,Skyler,BTS,No Tears Left,Indie,Gravity,Weak production and uninspired lyrics.,62,3,Neutral
U2602,Jamie,BTS,25,R&B,Whispers,A moving piece of art. Full of emotion and depth.,88,4,Positive
U2603,Drew,Drake,Echoes,Rock,Pulse,Really disappointing. Expected much more.,9,1,Negative
U2604,Morgan,Drake,Reflections,Indie,Fragments,A brilliant composition. The vocals and beats are top-notch.,52,2,Neutral
U2605,Taylor,Fleetwood Mac,DAMN.,Reggaeton,Heartbeat,Really disappointing. Expected much more.,36,1,Negative
U2606,Riley,Bad Bunny,No Tears Left,Jazz,Shadows,Really disappointing. Expected much more.,49,2,Neutral
U2607,Jamie,Billie Eilish,No Tears Left,Reggaeton,Nightfall,Absolutely loved this track! It's been on repeat all day.,89,4,Positive
U2608,Casey,Billie Eilish,El Último Tour,Indie,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,70,3,Positive
U2609,Casey,Radiohead,Dark Side of the Moon,Indie,Whispers,Not my taste at all. Felt repetitive and dull.,42,2,Neutral
U2610,Jordan,Drake,Echoes,Reggaeton,Heartbeat,"It's okay. Not my favorite, but not bad either.",35,1,Negative
U2611,Taylor,Bad Bunny,Random Access Memories,Jazz,Pulse,Absolutely loved this track! It's been on repeat all day.,78,4,Positive
U2612,Riley,Billie Eilish,Dark Side of the Moon,Indie,Firelight,Really disappointing. Expected much more.,9,1,Negative
U2613,Jamie,Radiohead,Echoes,Electronic,Fragments,A brilliant composition. The vocals and beats are top-notch.,70,3,Positive
U2614,Taylor,Radiohead,Reputation,Reggaeton,Whispers,Weak production and uninspired lyrics.,11,1,Negative
U2615,Jordan,Fleetwood Mac,No Tears Left,Rock,Dreamscape,Absolutely loved this track! It's been on repeat all day.,100,5,Positive
U2616,Drew,Radiohead,No Tears Left,Electronic,Pulse,Not my taste at all. Felt repetitive and dull.,30,1,Negative
U2617,Drew,Kendrick Lamar,Reputation,Pop,Shadows,A moving piece of art. Full of emotion and depth.,61,3,Neutral
U2618,Alex,Kendrick Lamar,AM,Reggaeton,Heartbeat,Weak production and uninspired lyrics.,16,1,Negative
U2619,Jamie,Fleetwood Mac,DAMN.,Jazz,Whispers,"Some interesting parts, but overall just average.",54,2,Neutral
U2620,Alex,Arctic Monkeys,Dark Side of the Moon,Hip Hop,Nightfall,Not my taste at all. Felt repetitive and dull.,29,1,Negative
U2621,Jamie,Billie Eilish,25,Jazz,Fragments,A moving piece of art. Full of emotion and depth.,57,2,Neutral
U2622,Jamie,Billie Eilish,25,Indie,Euphoria,Not my taste at all. Felt repetitive and dull.,45,2,Neutral
U2623,Skyler,BTS,El Último Tour,Reggaeton,Fragments,Really disappointing. Expected much more.,35,1,Negative
U2624,Morgan,Adele,Dark Side of the Moon,Hip Hop,Whispers,A moving piece of art. Full of emotion and depth.,87,4,Positive
U2625,Jamie,Arctic Monkeys,Reputation,Hip Hop,Whispers,A brilliant composition. The vocals and beats are top-notch.,57,2,Neutral
U2626,Quinn,Shakira,DAMN.,R&B,Whispers,"Some interesting parts, but overall just average.",48,2,Neutral
U2627,Skyler,Billie Eilish,Dark Side of the Moon,Rock,Heartbeat,Not my taste at all. Felt repetitive and dull.,30,1,Negative
U2628,Alex,Billie Eilish,Dark Side of the Moon,Reggaeton,Euphoria,Really disappointing. Expected much more.,57,2,Neutral
U2629,Morgan,Bad Bunny,Echoes,K-Pop,Heartbeat,Weak production and uninspired lyrics.,21,1,Negative
U2630,Drew,Kendrick Lamar,Reflections,Pop,Fragments,Really disappointing. Expected much more.,23,1,Negative
U2631,Morgan,Fleetwood Mac,AM,Pop,Heartbeat,Weak production and uninspired lyrics.,24,1,Negative
U2632,Jordan,Adele,El Último Tour,Reggaeton,Fragments,Weak production and uninspired lyrics.,46,2,Neutral
U2633,Jordan,Radiohead,Echoes,Pop,Whispers,"Some interesting parts, but overall just average.",30,1,Negative
U2634,Jordan,Kendrick Lamar,DAMN.,R&B,Whispers,A moving piece of art. Full of emotion and depth.,62,3,Neutral
U2635,Alex,Adele,AM,Indie,Euphoria,A brilliant composition. The vocals and beats are top-notch.,59,2,Neutral
U2636,Casey,Drake,25,Rock,Heartbeat,A moving piece of art. Full of emotion and depth.,75,4,Positive
U2637,Morgan,Adele,DAMN.,R&B,Whispers,Absolutely loved this track! It's been on repeat all day.,88,4,Positive
U2638,Alex,Drake,Random Access Memories,Classical,Firelight,Weak production and uninspired lyrics.,34,1,Negative
U2639,Drew,Radiohead,Echoes,K-Pop,Shadows,A brilliant composition. The vocals and beats are top-notch.,89,4,Positive
U2640,Skyler,Fleetwood Mac,Reflections,Hip Hop,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,59,2,Neutral
U2641,Riley,BTS,DAMN.,Classical,Fragments,"It's okay. Not my favorite, but not bad either.",28,1,Negative
U2642,Taylor,Bad Bunny,Reputation,Jazz,Gravity,Really disappointing. Expected much more.,35,1,Negative
U2643,Skyler,Kendrick Lamar,DAMN.,Indie,Firelight,Really disappointing. Expected much more.,52,2,Neutral
U2644,Morgan,Drake,Reflections,Pop,Nightfall,"It's okay. Not my favorite, but not bad either.",62,3,Neutral
U2645,Taylor,BTS,Echoes,Hip Hop,Shadows,Absolutely loved this track! It's been on repeat all day.,60,3,Neutral
U2646,Riley,Bad Bunny,El Último Tour,Pop,Euphoria,Weak production and uninspired lyrics.,39,1,Negative
U2647,Taylor,Kendrick Lamar,DAMN.,R&B,Fragments,Weak production and uninspired lyrics.,48,2,Neutral
U2648,Drew,Billie Eilish,Echoes,Pop,Whispers,A moving piece of art. Full of emotion and depth.,83,4,Positive
U2649,Taylor,Billie Eilish,Reflections,R&B,Whispers,A moving piece of art. Full of emotion and depth.,90,5,Positive
U2650,Drew,Adele,No Tears Left,Hip Hop,Fragments,Really disappointing. Expected much more.,43,2,Neutral
U2651,Riley,Arctic Monkeys,Echoes,Rock,Firelight,A brilliant composition. The vocals and beats are top-notch.,86,4,Positive
U2652,Jordan,Kendrick Lamar,El Último Tour,Jazz,Firelight,Weak production and uninspired lyrics.,16,1,Negative
U2653,Jordan,BTS,Dark Side of the Moon,Hip Hop,Gravity,A moving piece of art. Full of emotion and depth.,55,2,Neutral
U2654,Alex,Bad Bunny,DAMN.,Classical,Gravity,A brilliant composition. The vocals and beats are top-notch.,67,3,Neutral
U2655,Riley,BTS,Dark Side of the Moon,Electronic,Shadows,"It's okay. Not my favorite, but not bad either.",35,1,Negative
U2656,Taylor,Adele,AM,Electronic,Shadows,A brilliant composition. The vocals and beats are top-notch.,71,3,Positive
U2657,Riley,BTS,Random Access Memories,R&B,Fragments,"Some interesting parts, but overall just average.",13,1,Negative
U2658,Taylor,Kendrick Lamar,Echoes,Rock,Shadows,Weak production and uninspired lyrics.,56,2,Neutral
U2659,Alex,Shakira,Reflections,Pop,Whispers,A moving piece of art. Full of emotion and depth.,72,3,Positive
U2660,Alex,BTS,Reputation,Pop,Nightfall,Weak production and uninspired lyrics.,0,1,Negative
U2661,Skyler,Shakira,Reputation,Rock,Heartbeat,"It's okay. Not my favorite, but not bad either.",29,1,Negative
U2662,Morgan,Arctic Monkeys,Random Access Memories,Reggaeton,Nightfall,Really disappointing. Expected much more.,51,2,Neutral
U2663,Jordan,Kendrick Lamar,Random Access Memories,R&B,Fragments,A brilliant composition. The vocals and beats are top-notch.,61,3,Neutral
U2664,Alex,Radiohead,Echoes,Indie,Gravity,Not my taste at all. Felt repetitive and dull.,56,2,Neutral
U2665,Jamie,Kendrick Lamar,DAMN.,Classical,Dreamscape,Absolutely loved this track! It's been on repeat all day.,91,5,Positive
U2666,Taylor,Shakira,Reputation,Electronic,Gravity,Weak production and uninspired lyrics.,61,3,Neutral
U2667,Jamie,BTS,Reflections,Hip Hop,Firelight,A brilliant composition. The vocals and beats are top-notch.,88,4,Positive
U2668,Jordan,Fleetwood Mac,No Tears Left,K-Pop,Euphoria,Absolutely loved this track! It's been on repeat all day.,97,5,Positive
U2669,Casey,Drake,DAMN.,K-Pop,Nightfall,A moving piece of art. Full of emotion and depth.,90,5,Positive
U2670,Morgan,Drake,25,Electronic,Heartbeat,Absolutely loved this track! It's been on repeat all day.,81,4,Positive
U2671,Taylor,Arctic Monkeys,Echoes,Rock,Fragments,A brilliant composition. The vocals and beats are top-notch.,55,2,Neutral
U2672,Quinn,Bad Bunny,Reputation,K-Pop,Fragments,"It's okay. Not my favorite, but not bad either.",6,1,Negative
U2673,Riley,Adele,AM,K-Pop,Dreamscape,A moving piece of art. Full of emotion and depth.,60,3,Neutral
U2674,Skyler,Shakira,Dark Side of the Moon,Pop,Pulse,"It's okay. Not my favorite, but not bad either.",20,1,Negative
U2675,Taylor,BTS,Echoes,Pop,Euphoria,Weak production and uninspired lyrics.,57,2,Neutral
U2676,Skyler,Shakira,El Último Tour,K-Pop,Shadows,Really disappointing. Expected much more.,40,2,Neutral
U2677,Drew,Fleetwood Mac,El Último Tour,Indie,Whispers,Absolutely loved this track! It's been on repeat all day.,63,3,Neutral
U2678,Morgan,Adele,Reflections,Electronic,Pulse,Really disappointing. Expected much more.,46,2,Neutral
U2679,Jamie,Radiohead,Random Access Memories,K-Pop,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,63,3,Neutral
U2680,Casey,BTS,Dark Side of the Moon,Pop,Euphoria,"Some interesting parts, but overall just average.",49,2,Neutral
U2681,Quinn,Fleetwood Mac,AM,Pop,Heartbeat,Weak production and uninspired lyrics.,28,1,Negative
U2682,Casey,Kendrick Lamar,Reputation,Rock,Shadows,"Some interesting parts, but overall just average.",54,2,Neutral
U2683,Casey,Arctic Monkeys,Reputation,K-Pop,Firelight,"Some interesting parts, but overall just average.",32,1,Negative
U2684,Alex,Fleetwood Mac,25,Pop,Dreamscape,Really disappointing. Expected much more.,38,1,Negative
U2685,Jamie,Billie Eilish,Echoes,Electronic,Gravity,Not my taste at all. Felt repetitive and dull.,28,1,Negative
U2686,Drew,Arctic Monkeys,25,Pop,Fragments,Really disappointing. Expected much more.,59,2,Neutral
U2687,Taylor,BTS,Reflections,Hip Hop,Heartbeat,Not my taste at all. Felt repetitive and dull.,11,1,Negative
U2688,Alex,Arctic Monkeys,Dark Side of the Moon,Classical,Dreamscape,"It's okay. Not my favorite, but not bad either.",12,1,Negative
U2689,Drew,Billie Eilish,Random Access Memories,Electronic,Nightfall,A brilliant composition. The vocals and beats are top-notch.,66,3,Neutral
U2690,Quinn,Radiohead,El Último Tour,R&B,Euphoria,Mediocre experience. Had potential but didn't quite deliver.,21,1,Negative
U2691,Alex,BTS,AM,Hip Hop,Pulse,"Some interesting parts, but overall just average.",30,1,Negative
U2692,Casey,Adele,No Tears Left,Hip Hop,Pulse,Weak production and uninspired lyrics.,9,1,Negative
U2693,Taylor,Fleetwood Mac,25,Hip Hop,Gravity,"It's okay. Not my favorite, but not bad either.",59,2,Neutral
U2694,Quinn,BTS,No Tears Left,Jazz,Euphoria,Mediocre experience. Had potential but didn't quite deliver.,51,2,Neutral
U2695,Skyler,Bad Bunny,No Tears Left,Pop,Gravity,Weak production and uninspired lyrics.,56,2,Neutral
U2696,Morgan,BTS,El Último Tour,Rock,Firelight,A moving piece of art. Full of emotion and depth.,53,2,Neutral
U2697,Jamie,Shakira,No Tears Left,Rock,Gravity,"Some interesting parts, but overall just average.",65,3,Neutral
U2698,Taylor,Shakira,Echoes,Pop,Fragments,A brilliant composition. The vocals and beats are top-notch.,77,4,Positive
U2699,Casey,BTS,DAMN.,Reggaeton,Heartbeat,Weak production and uninspired lyrics.,61,3,Neutral
U2700,Alex,Billie Eilish,El Último Tour,Classical,Pulse,Weak production and uninspired lyrics.,9,1,Negative
U2701,Morgan,Fleetwood Mac,El Último Tour,R&B,Shadows,"Some interesting parts, but overall just average.",52,2,Neutral
U2702,Jordan,Drake,Reputation,R&B,Firelight,Absolutely loved this track! It's been on repeat all day.,54,2,Neutral
U2703,Taylor,Adele,25,Indie,Dreamscape,Weak production and uninspired lyrics.,26,1,Negative
U2704,Alex,Shakira,Reflections,Rock,Firelight,Not my taste at all. Felt repetitive and dull.,10,1,Negative
U2705,Skyler,Arctic Monkeys,Reflections,Jazz,Firelight,Weak production and uninspired lyrics.,10,1,Negative
U2706,Alex,Drake,Reflections,Hip Hop,Nightfall,Really disappointing. Expected much more.,40,2,Neutral
U2707,Casey,Kendrick Lamar,25,Pop,Nightfall,A brilliant composition. The vocals and beats are top-notch.,94,5,Positive
U2708,Skyler,Billie Eilish,Random Access Memories,Classical,Whispers,Absolutely loved this track! It's been on repeat all day.,72,3,Positive
U2709,Riley,Adele,Reflections,Pop,Fragments,A brilliant composition. The vocals and beats are top-notch.,99,5,Positive
U2710,Quinn,Fleetwood Mac,Reputation,Electronic,Shadows,"Some interesting parts, but overall just average.",15,1,Negative
U2711,Jamie,Drake,Reputation,R&B,Pulse,Mediocre experience. Had potential but didn't quite deliver.,31,1,Negative
U2712,Alex,Bad Bunny,Echoes,Pop,Pulse,Really disappointing. Expected much more.,30,1,Negative
U2713,Casey,Adele,El Último Tour,Reggaeton,Euphoria,Not my taste at all. Felt repetitive and dull.,61,3,Neutral
U2714,Casey,Drake,25,Rock,Heartbeat,Not my taste at all. Felt repetitive and dull.,21,1,Negative
U2715,Morgan,Shakira,DAMN.,R&B,Gravity,Weak production and uninspired lyrics.,9,1,Negative
U2716,Skyler,BTS,AM,Electronic,Fragments,Really disappointing. Expected much more.,47,2,Neutral
U2717,Quinn,Arctic Monkeys,No Tears Left,Rock,Gravity,A moving piece of art. Full of emotion and depth.,99,5,Positive
U2718,Jordan,BTS,Reflections,R&B,Heartbeat,A moving piece of art. Full of emotion and depth.,66,3,Neutral
U2719,Skyler,BTS,DAMN.,Reggaeton,Gravity,"It's okay. Not my favorite, but not bad either.",33,1,Negative
U2720,Alex,Billie Eilish,Random Access Memories,R&B,Shadows,A brilliant composition. The vocals and beats are top-notch.,52,2,Neutral
U2721,Quinn,Kendrick Lamar,Reflections,Pop,Euphoria,Really disappointing. Expected much more.,20,1,Negative
U2722,Morgan,BTS,No Tears Left,Hip Hop,Fragments,Weak production and uninspired lyrics.,27,1,Negative
U2723,Drew,Arctic Monkeys,Dark Side of the Moon,Hip Hop,Firelight,"It's okay. Not my favorite, but not bad either.",21,1,Negative
U2724,Jordan,Shakira,AM,Jazz,Whispers,A moving piece of art. Full of emotion and depth.,56,2,Neutral
U2725,Drew,Arctic Monkeys,DAMN.,Jazz,Firelight,Really disappointing. Expected much more.,52,2,Neutral
U2726,Alex,Billie Eilish,Reflections,R&B,Shadows,"It's okay. Not my favorite, but not bad either.",51,2,Neutral
U2727,Morgan,Shakira,AM,Pop,Firelight,Weak production and uninspired lyrics.,33,1,Negative
U2728,Alex,Adele,Reflections,R&B,Euphoria,A moving piece of art. Full of emotion and depth.,77,4,Positive
U2729,Quinn,Bad Bunny,AM,Hip Hop,Pulse,"It's okay. Not my favorite, but not bad either.",1,1,Negative
U2730,Riley,Adele,Dark Side of the Moon,Classical,Euphoria,A brilliant composition. The vocals and beats are top-notch.,62,3,Neutral
U2731,Jordan,Kendrick Lamar,Reputation,K-Pop,Pulse,Not my taste at all. Felt repetitive and dull.,50,2,Neutral
U2732,Jordan,Billie Eilish,Random Access Memories,Pop,Gravity,Weak production and uninspired lyrics.,27,1,Negative
U2733,Casey,Shakira,25,Electronic,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,52,2,Neutral
U2734,Jamie,Billie Eilish,DAMN.,K-Pop,Gravity,A brilliant composition. The vocals and beats are top-notch.,70,3,Positive
U2735,Skyler,BTS,El Último Tour,R&B,Euphoria,Weak production and uninspired lyrics.,48,2,Neutral
U2736,Skyler,Drake,Dark Side of the Moon,Rock,Pulse,Absolutely loved this track! It's been on repeat all day.,64,3,Neutral
